latitude,longitude,Protocol,Address,capture_file,capture_time,IP,Country,City,District,Avg_Duration,Avg_Uplink_Duration,Avg_Downlink_Duration,Avg_Time_Interval,Avg_Time_Interval_Uplink,Avg_Time_Interval_Downlink,Avg_Burst_Duration,Avg_Burst_Duration_Uplink,Avg_Burst_Duration_Downlink,Avg_Window_Size,Avg_Window_Size_Uplink,Avg_Window_Size_Downlink,Avg_Zero_Payload_Ratio,Avg_Effective_Tcp_Payload,Avg_Zero_Payload_Ratio_Uplink,Avg_Effective_Tcp_Payload_Uplink,Avg_Zero_Payload_Ratio_Downlink,Avg_Effective_Tcp_Payload_Downlink,Up_Down_Ratio,Avg_Burst_Lenth,Avg_Burst_lenth_Uplink,Avg_Burst_lenth_Downlink,Avg_Ack_Rtt,Avg_Ack_Rtt_Uplink,Avg_Ack_Rtt_Downlink,Avg_Initial_rtt,Avg_Payload_Throughput,Avg_Payload_Throughput_Uplink,Avg_Payload_Throughput_Downlink,Avg_Packet_Throughput,Avg_Packet_Throughput_Uplink,Avg_Packet_Throughput_Downlink,IPint,Cidr24_Network,Cidr24_Int,jsonpath
40.035234759653,116.3211796994,https,北京市 北京市 海淀区 上地南路 14号院1号楼,pcap_data/223.104.41.15_capture_2024-06-07_23-10-37.pcap,2024-06-07_23-10-37,223.104.41.15,中国,北京市,海淀区,0.364782,0.345626,0.34971599999999997,0.0002694320987654321,2.4929292929293192e-05,0.0006816929824561403,0.006813583333333334,0.0055151,0.00808406666666667,196485.70351758794,268306.8449612403,64129.6,0.6532663316582915,2438.985507246377,0.9612403100775194,438.2,0.08571428571428572,2595.296875,1.8428571428571427,6.0625,7.75,4.375,0.010591211538461539,0.010591211538461539,0.00011708333333333332,0.019196999999999992,461344.03561579244,6339.222164999162,474953.962643974,542.7899402931066,370.3425089547662,197.30295439728238,3748145423,223.104.41.0/24,3748145408,json_data\223.104.41.15_capture_2024-06-07_23-10-37.json
40.03156148855,116.31023473011,https,北京市 北京市 海淀区 农大南路 ,pcap_data/223.104.41.15_capture_2024-06-07_23-34-22.pcap,2024-06-07_23-34-22,223.104.41.15,中国,北京市,海淀区,0.314652,0.295181,0.291725,0.00027591397849462417,7.698198198198145e-06,0.0008306249999999997,0.007640030303030302,0.0033318666666666643,0.009797555555555558,201832.72935779818,275533.0633802817,64129.47368421053,0.6605504587155964,2460.675675675676,0.9647887323943662,438.2,0.09210526315789473,2607.231884057971,1.868421052631579,6.71875,8.6875,4.75,0.012075153846153845,0.012075153846153845,0.0005386666666666667,0.019541,578702.8208941943,7422.564460449689,616673.2367812152,689.650788807953,477.6730209600211,257.0914388550861,3748145423,223.104.41.0/24,3748145408,json_data\223.104.41.15_capture_2024-06-07_23-34-22.json
39.990174155835,116.31315757978,https,北京市 北京市 海淀区 海淀西大街 48号,pcap_data/223.104.40.136_capture_2024-06-05_23-26-30.pcap,2024-06-05_23-26-30,223.104.40.136,中国,北京市,海淀区,0.5100220000000001,0.49056400000000006,0.486318,0.00021197679324894491,8.166666666667235e-06,0.000549117283950618,0.0047069047619047585,0.0038020666666666635,0.005529484848484845,206756.51219512196,287143.01069518714,56433.76,0.6968641114982579,2500.0919540229884,0.9732620320855615,438.2,0.18,2625.817073170732,1.87,4.387096774193548,5.548387096774194,3.225806451612903,0.010171030303030303,0.010171030303030303,5.116666666666667e-05,0.019534,426467.8778562493,4466.28778304156,442749.3944291595,560.760124073079,379.1554211071338,203.57050325095926,3748145288,223.104.40.0/24,3748145152,json_data\223.104.40.136_capture_2024-06-05_23-26-30.json
40.033292177441,116.31877111218,https,北京市 北京市 海淀区 农大南路 1号院-4号楼,pcap_data/223.104.40.234_capture_2024-06-06_21-03-58.pcap,2024-06-06_21-03-58,223.104.40.234,中国,北京市,海淀区,0.584556,0.5649500000000001,0.5524739999999999,0.00023376111111111188,0.0007570568181818174,0.0006063492063492032,0.0059327111111111145,0.005338333333333335,0.005787625000000004,192948.36563876653,262068.04666666666,58299.63636363636,0.6960352422907489,2439.1304347826085,0.9666666666666667,440.2,0.16883116883116883,2595.296875,1.948051948051948,4.630434782608695,5.913043478260869,3.347826086956522,0.0101395,0.0101395,4.8666666666666666e-05,0.019676999999999997,287910.8246258699,3895.919992919727,300645.8222468388,386.6182196402056,263.74015399592884,137.5630346405442,3748145386,223.104.40.0/24,3748145152,json_data\223.104.40.234_capture_2024-06-06_21-03-58.json
40.032267130498,116.31994929241,https,北京市 北京市 海淀区 信息路 38号,pcap_data/223.104.41.173_capture_2024-05-23_20-00-36.pcap,2024-05-23_20-00-36,223.104.41.173,中国,北京市,海淀区,0.440546,0.420611,0.429953,0.0002868377192982455,7.101449275362382e-06,0.0008291363636363641,0.007293400000000001,0.003908238095238094,0.01112416666666667,214858.35984848486,290222.9034090909,64129.27272727273,0.6704545454545454,2500.206896551724,0.9715909090909091,440.2,0.06818181818181818,2625.817073170732,2.0,5.9772727272727275,7.954545454545454,4.0,0.012407543209876542,0.012407543209876542,5.85e-05,0.020017,493746.3965170493,5232.863619829248,500791.94702676806,596.986466793479,416.06139639714604,202.3476984693676,3748145581,223.104.41.0/24,3748145408,json_data\223.104.41.173_capture_2024-05-23_20-00-36.json
40.02355536596,116.31053702768,https,北京市 北京市 海淀区 滨河路 ,pcap_data/223.104.40.236_capture_2024-05-30_18-12-40.pcap,2024-05-30_18-12-40,223.104.40.236,中国,北京市,海淀区,0.660021,0.625747,0.639871,0.0010846451612903246,0.007511972222222223,0.0012037543859649163,0.007902866666666668,0.003272066666666674,0.01292672222222222,81238.58333333333,111402.64102564103,64189.333333333336,0.3611111111111111,2438.985507246377,0.8717948717948718,438.2,0.07246376811594203,2595.296875,0.5652173913043478,3.1875,2.0625,4.3125,0.024821625,0.025132625,9.091666666666666e-05,0.03438399999999999,254976.73558871614,3501.415108662127,259582.00949878962,162.11605388313404,60.72741858930206,106.2714203331609,3748145388,223.104.40.0/24,3748145152,json_data\223.104.40.236_capture_2024-05-30_18-12-40.json
39.991771919424,116.33271514236,https,北京市 北京市 海淀区 北四环西路 19号,pcap_data/223.104.40.236_capture_2024-05-31_23-27-29.pcap,2024-05-31_23-27-29,223.104.40.236,中国,北京市,海淀区,0.40959300000000004,0.384724,0.38737200000000005,0.0015068666666666665,0.006207044444444446,0.0007959753086419756,0.00450225,0.004353454545454547,0.0036329629629629646,82093.57718120805,118697.77551020408,64157.52,0.348993288590604,2524.3092783505153,0.8979591836734694,438.2,0.08,2637.6847826086955,0.49,2.265625,1.40625,3.125,0.021696307692307695,0.021696307692307695,4.575e-05,0.02493,597808.0680089747,5694.991734334224,626444.3480685232,361.334300146731,124.76476642996018,255.56829094513796,3748145388,223.104.40.0/24,3748145152,json_data\223.104.40.236_capture_2024-05-31_23-27-29.json
39.99735133082,116.34369224087,https,北京市 北京市 海淀区 荷清路 ,pcap_data/223.104.41.186_capture_2024-06-07_21-17-16.pcap,2024-06-07_21-17-16,223.104.41.186,中国,北京市,海淀区,0.44001,0.44001,0.433451,0.00030065476190476104,3.066666666666669e-05,0.0008142982456140344,0.0038390833333333315,0.00212429166666666,0.007119833333333336,193421.88324873097,269330.78571428574,58710.30985915493,0.6802030456852792,2411.0158730158732,0.9603174603174603,440.2,0.18309859154929578,2580.9137931034484,1.7746478873239437,3.75,4.769230769230769,2.730769230769231,0.0128255,0.0128255,5.116666666666666e-05,0.029475999999999992,345205.7907774823,5002.159041839958,345351.6083709578,445.4444217176882,284.08445262607665,161.49460954064014,3748145594,223.104.41.0/24,3748145408,json_data\223.104.41.186_capture_2024-06-07_21-17-16.json
40.026087662592,116.3209869764,https,北京市 北京市 海淀区 信息路 58,pcap_data/223.104.40.236_capture_2024-05-30_19-00-24.pcap,2024-05-30_19-00-24,223.104.40.236,中国,北京市,海淀区,0.530368,0.530368,0.501375,0.00023906666666666422,2.902857142857165e-05,0.0006157142857142863,0.004582145833333324,0.0032544583333333293,0.005909833333333318,188241.83027522935,262471.3597122302,57635.443037974685,0.6834862385321101,2438.985507246377,0.9640287769784173,438.2,0.189873417721519,2595.296875,1.759493670886076,4.14,5.12,3.16,0.011126454545454545,0.011126454545454545,7.391666666666666e-05,0.019314000000000005,317307.9823820442,4131.09388198383,331286.9608576415,409.14987329552315,260.1966936165078,155.5721765145849,3748145388,223.104.40.0/24,3748145152,json_data\223.104.40.236_capture_2024-05-30_19-00-24.json
39.906324147397,116.38359854548,https,北京市 北京市 西城区 前门西大街 乙135号,pcap_data/223.104.40.236_capture_2024-05-31_16-45-01.pcap,2024-05-31_16-45-01,223.104.40.236,中国,北京市,西城区,9.448472,9.448472,9.43349175,0.003058843519437447,0.006935401931416027,0.005606498253766929,0.004561573557976152,0.004045054507937636,0.005242897205767265,90682.64438902715,129075.70164703997,64133.06395586586,0.4095416972054692,2749.5279818851,0.9925857962465234,381.5,0.00728143040130677,2760.9887209343206,0.6963425138825112,1.674611408482453,1.3437620846576026,2.0054607323073035,0.02077759602270414,0.02076304915868836,6.195833333333333e-05,0.019623500000000002,472794.59366275766,301.6678564143475,474324.5579932068,290.13781288351987,117.90436568615881,172.68681872987224,3748145388,223.104.40.0/24,3748145152,json_data\223.104.40.236_capture_2024-05-31_16-45-01.json
