latitude,longitude,Protocol,Address,capture_file,capture_time,IP,Country,City,District
39.990174155835,116.31315757978,https,北京市 北京市 海淀区 海淀西大街 48号,pcap_data/223.104.40.136_capture_2024-06-05_23-26-30.pcap,2024-06-05_23-26-30,223.104.40.136,中国,北京市,海淀区
39.990916421796,116.31262500587,https,北京市 北京市 海淀区 海淀大街 11号,pcap_data/223.104.40.136_capture_2024-06-05_23-30-16.pcap,2024-06-05_23-30-16,223.104.40.136,中国,北京市,海淀区
39.991716915195,116.31240084796,https,北京市 北京市 海淀区 海淀路 104号,pcap_data/223.104.40.136_capture_2024-06-05_23-32-19.pcap,2024-06-05_23-32-19,223.104.40.136,中国,北京市,海淀区
39.991686177362,116.31242076521,https,北京市 北京市 海淀区 海淀大街 36号522室,pcap_data/223.104.40.136_capture_2024-06-05_23-37-54.pcap,2024-06-05_23-37-54,223.104.40.136,中国,北京市,海淀区
40.030433034249,116.30147991749,https,北京市 北京市 海淀区 农大南路 43号,pcap_data/223.104.40.136_capture_2024-06-06_16-29-45.pcap,2024-06-06_16-29-45,223.104.40.136,中国,北京市,海淀区
40.031054129733,116.30652955035,https,北京市 北京市 海淀区 农大南路 88号二层,pcap_data/223.104.40.136_capture_2024-06-06_16-31-34.pcap,2024-06-06_16-31-34,223.104.40.136,中国,北京市,海淀区
40.036379009723,116.30585104737,https,北京市 北京市 海淀区 树村路 ,pcap_data/223.104.40.136_capture_2024-06-06_16-32-43.pcap,2024-06-06_16-32-43,223.104.40.136,中国,北京市,海淀区
40.039769515153,116.30486335629,https,北京市 北京市 海淀区 马连洼北路 1-2号院,pcap_data/223.104.40.136_capture_2024-06-06_16-33-48.pcap,2024-06-06_16-33-48,223.104.40.136,中国,北京市,海淀区
40.04142211848,116.31320751711,https,北京市 北京市 海淀区 上地西路 8号院D102,pcap_data/223.104.40.136_capture_2024-06-06_16-35-31.pcap,2024-06-06_16-35-31,223.104.40.136,中国,北京市,海淀区
40.044101963996,116.31601294576,https,北京市 北京市 海淀区 信息路 15号-1号,pcap_data/223.104.41.5_capture_2024-06-06_17-12-30.pcap,2024-06-06_17-12-30,223.104.41.5,中国,北京市,海淀区
40.041752151217,116.31409957032,https,北京市 北京市 海淀区 上地西路 8号院D102,pcap_data/223.104.40.234_capture_2024-06-06_20-02-32.pcap,2024-06-06_20-02-32,223.104.40.234,中国,北京市,海淀区
